Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1549185,0000020A,false,Rx,0,6,36,65,2E,A2,18,21,00,00,
1549270,00000152,false,Rx,0,8,01,2A,48,C3,9C,C3,86,C3,
1549389,00000172,false,Rx,0,8,01,2A,B3,8B,D9,8B,F3,8B,
1549475,0000022A,false,Rx,0,4,00,00,F9,16,00,00,00,00,
1549560,00000232,false,Rx,0,8,09,04,D5,09,CB,04,00,00,
1549645,0000012A,false,Rx,0,8,12,2A,78,95,6A,95,80,95,
1549731,000002D1,false,Rx,0,2,7F,01,00,00,00,00,00,00,
1549816,000003B2,false,Rx,0,8,55,0E,82,04,0C,5C,BB,06,
1549902,00000401,false,Rx,0,8,14,2A,67,95,60,95,6C,95,
1550019,00000545,false,Rx,0,8,03,19,64,32,19,00,30,45,
1550105,00000712,false,Rx,0,8,03,00,00,00,00,00,00,00,
1550192,0000076C,false,Rx,0,8,03,59,59,59,59,66,70,00,
1550277,00000401,false,Rx,0,8,15,2A,73,95,43,95,5D,95,
1550370,0000012A,false,Rx,0,8,13,2A,63,95,63,95,89,95,
1550456,00000401,false,Rx,0,8,16,2A,70,95,62,95,66,95,
1550980,0000013D,false,Rx,0,6,05,00,AA,1A,FF,01,00,00,
1551184,0000073D,false,Rx,0,8,06,03,E6,23,B8,33,02,00,
1552042,00000401,false,Rx,0,8,17,2A,50,95,77,95,46,95,
1552413,0000012A,false,Rx,0,8,14,2A,64,95,5D,95,6A,95,
1552937,00000118,false,Rx,0,8,5F,05,E1,20,00,00,40,00,
1554040,00000401,false,Rx,0,8,18,2A,34,95,44,95,54,95,
1554410,0000012A,false,Rx,0,8,15,2A,70,95,40,95,5C,95,
1555513,00000232,false,Rx,0,8,09,04,D7,09,CB,04,00,00,
1555712,0000020A,false,Rx,0,6,36,65,2E,A2,18,21,00,00,
1555911,0000014A,false,Rx,0,8,03,00,00,00,00,00,00,00,
1556109,0000022A,false,Rx,0,4,00,00,F9,16,00,00,00,00,
1556398,000003B2,false,Rx,0,8,56,0E,82,04,0C,5C,BB,06,
